gutenberg_id,short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,title,NA,NA,NA,NA,MUCH ADO ABOUT NOTHING
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,author,NA,NA,NA,NA,by William Shakespeare
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents_header,NA,NA,NA,NA,Contents
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,ACT I
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,Scene I,NA,NA,Scene I.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,Before Leonato’s House.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,Scene II,NA,NA,Scene II.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,A room in Leonato’s house.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,Scene III,NA,NA,Scene III.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,Another room in Leonato’s house.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,ACT II
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene I,NA,NA,Scene I.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,A hall in Leonato’s house.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene II,NA,NA,Scene II.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,Another room in Leonato’s house.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene III,NA,NA,Scene III.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,Leonato’s Garden.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,ACT III
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,Scene I,NA,NA,Scene I.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Leonato’s Garden.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,Scene II,NA,NA,Scene II.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,A Room in Leonato’s House.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,Scene III,NA,NA,Scene III.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,A Street.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,Scene IV,NA,NA,Scene IV.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,A Room in Leonato’s House.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,Scene V,NA,NA,Scene V.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,Another Room in Leonato’s House.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,ACT IV
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,Scene I,NA,NA,Scene I.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,The Inside of a Church.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,Scene II,NA,NA,Scene II.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,A Prison.
1519,Much Ado about Nothing,MUCH ADO ABOUT NOTHING,Comedy,1598,William Shakespeare,front_matter,contents,ACT V,NA,NA,NA,ACT V
