gutenberg_id,short_title,word,n,total,tf,idf,tf_idf
1531,Othello,cassio,131,9136,0.014338879159369527,2.1972245773362196,0.03150573770042084
1522,Julius Caesar,caesar,193,6947,0.027781776306319273,1.0986122886681098,0.030521400851150883
1522,Julius Caesar,cassius,88,6947,0.012667338419461638,2.1972245773362196,0.02783298730467645
1522,Julius Caesar,brutus,165,6947,0.02375125953649057,1.0986122886681098,0.026093425598134174
1523,As You Like It,rosalind,78,7260,0.010743801652892562,2.1972245773362196,0.023606545045761037
1531,Othello,iago,87,9136,0.00952276707530648,2.1972245773362196,0.020923657862111547
1519,Much Ado about Nothing,benedick,64,6984,0.009163802978235968,2.1972245773362196,0.020134933125646917
1524,Hamlet,hamlet,99,10938,0.009051014810751509,2.1972245773362196,0.01988711219201735
1522,Julius Caesar,antony,76,6947,0.010939974089535051,1.5040773967762742,0.01645456774938777
1519,Much Ado about Nothing,beatrice,52,6984,0.0074455899198167235,2.1972245773362196,0.016359633164588116
1519,Much Ado about Nothing,claudio,74,6984,0.010595647193585338,1.5040773967762742,0.01593667344808767
1540,Tempest,ariel,44,6281,0.0070052539404553416,2.1972245773362196,0.015392116128449875
1523,As You Like It,orlando,48,7260,0.006611570247933884,2.1972245773362196,0.014527104643545253
1519,Much Ado about Nothing,hero,67,6984,0.00959335624284078,1.5040773967762742,0.014429150284079378
1531,Othello,desdemona,58,9136,0.006348511383537653,2.1972245773362196,0.0139491052414077
1515,Merchant of Venice,bassanio,44,7351,0.005985580193170997,2.1972245773362196,0.013151663910052193
1519,Much Ado about Nothing,don,40,6984,0.0057273768613974796,2.1972245773362196,0.012584333203529321
1519,Much Ado about Nothing,leonato,39,6984,0.005584192439862543,2.1972245773362196,0.01226972487344109
1515,Merchant of Venice,launcelet,38,7351,0.005169364712284043,2.1972245773362196,0.011358255195045073
1522,Julius Caesar,lucius,35,6947,0.0050381459622858785,2.1972245773362196,0.01106993813254177
1531,Othello,othello,46,9136,0.005035026269702277,2.1972245773362196,0.011063083467323348
1503,Richard III,buckingham,56,11421,0.004903248402066369,2.1972245773362196,0.010773537897804771
1531,Othello,roderigo,44,9136,0.004816112084063047,2.1972245773362196,0.01058207983830929
1522,Julius Caesar,casca,33,6947,0.004750251907298115,2.1972245773362196,0.01043737023925367
1516,"Henry IV, Part 1",percy,43,9141,0.0047040805163548844,2.1972245773362196,0.010335921324303407
1503,Richard III,richard,77,11421,0.006741966552841257,1.5040773967762742,0.010140439501950189
1515,Merchant of Venice,lorenzo,33,7351,0.004489185144878248,2.1972245773362196,0.009863747932539144
1503,Richard III,clarence,49,11421,0.004290342351808073,2.1972245773362196,0.009426845660579176
1503,Richard III,hastings,49,11421,0.004290342351808073,2.1972245773362196,0.009426845660579176
1515,Merchant of Venice,jessica,31,7351,0.0042171133179159295,2.1972245773362196,0.0092659450275367709
1503,Richard III,richmond,48,11421,0.0042027843446283165,2.1972245773362196,0.009234461055261234
1503,Richard III,edward,47,11421,0.00411522633744856,2.1972245773362196,0.00904207644994329
1524,Hamlet,horatio,45,10938,0.004114097641250686,2.1972245773362196,0.009039596450916976
1516,"Henry IV, Part 1",hal,37,9141,0.004047697188491412,2.1972245773362196,0.008893699744168046
1515,Merchant of Venice,jew,59,7351,0.008026118895388382,1.0986122886681098,0.008817592848784991
1540,Tempest,prospero,25,6281,0.003980257920713263,2.1972245773362196,0.008745520527528338
1524,Hamlet,laertes,43,10938,0.0039312488571951,2.1972245773362196,0.008637836608654
1522,Julius Caesar,messala,27,6947,0.0038865697423348207,2.1972245773362196,0.008539666559389366
1522,Julius Caesar,titinius,27,6947,0.0038865697423348207,2.1972245773362196,0.008539666559389366
1516,"Henry IV, Part 1",mortimer,35,9141,0.003828902745870255,2.1972245773362196,0.00841295921745626
1515,Merchant of Venice,nerissa,28,7351,0.0038090055774724525,2.1972245773362196,0.008369240670033213
1516,"Henry IV, Part 1",douglas,34,9141,0.003719505524559676,2.1972245773362196,0.008172588954100368
1516,"Henry IV, Part 1",falstaff,34,9141,0.003719505524559676,2.1972245773362196,0.008172588954100368
1503,Richard III,catesby,42,11421,0.0036774363015497765,2.1972245773362196,0.008080153423353578
1515,Merchant of Venice,antonio,54,7351,0.007345939327982587,1.0986122886681098,0.008070339217532026
1531,Othello,emilia,33,9136,0.0036120840630472855,2.1972245773362196,0.007936559878731967
1523,As You Like It,phoebe,26,7260,0.003581267217630854,2.1972245773362196,0.007868848348587011
1540,Tempest,trinculo,22,6281,0.0035026269702276708,2.1972245773362196,0.007696058064224937
1522,Julius Caesar,octavius,24,6947,0.003454728659853174,2.1972245773362196,0.007590814719457215
1540,Tempest,ferdinand,21,6281,0.0033434166533991404,2.1972245773362196,0.007346237243123804
1515,Merchant of Venice,shylock,24,7351,0.0032648619235478168,2.1972245773362196,0.0071736348600284685
1540,Tempest,caliban,20,6281,0.0031842063365706097,2.1972245773362196,0.00699641642202267
1540,Tempest,milan,20,6281,0.0031842063365706097,2.1972245773362196,0.00699641642202267
1519,Much Ado about Nothing,pedro,21,6984,0.003006872852233677,2.1972245773362196,0.0066067749318528945
1524,Hamlet,guildenstern,32,10938,0.0029255805448893763,2.1972245773362196,0.006428157476207627
1524,Hamlet,polonius,31,10938,0.0028341561528615836,2.1972245773362196,0.006227277555076139
1522,Julius Caesar,caesar’s,39,6947,0.005613934072261408,1.0986122886681098,0.006167536959558987
1523,As You Like It,audrey,20,7260,0.0027548209366391185,2.1972245773362196,0.006052960268143856
1523,As You Like It,silvius,20,7260,0.0027548209366391185,2.1972245773362196,0.006052960268143856
1522,Julius Caesar,rome,38,6947,0.0054699870447675256,1.0986122886681098,0.006009394986236961
1522,Julius Caesar,cinna,19,6947,0.0027349935223837628,2.1972245773362196,0.006009394986236961
1540,Tempest,sebastian,17,6281,0.0027065753860850182,2.1972245773362196,0.005946953958719269
1516,"Henry IV, Part 1",harry,36,9141,0.003938299967180834,1.5040773967762742,0.005923507962361434
1524,Hamlet,ophelia,29,10938,0.0026513073688059973,2.1972245773362196,0.005825517712813162
1523,As You Like It,celia,19,7260,0.0026170798898071624,2.1972245773362196,0.005750312254736663
1523,As You Like It,jaques,19,7260,0.0026170798898071624,2.1972245773362196,0.005750312254736663
1524,Hamlet,rosencrantz,28,10938,0.0025598829767782046,2.1972245773362196,0.005624637791681674
1503,Richard III,ratcliffe,29,11421,0.002539182208212941,2.1972245773362196,0.0055791535542203275
1503,Richard III,stanley,29,11421,0.002539182208212941,2.1972245773362196,0.0055791535542203275
1531,Othello,cyprus,23,9136,0.0025175131348511384,2.1972245773362196,0.005531541733661674
1516,"Henry IV, Part 1",worcester,23,9141,0.0025161360901433103,2.1972245773362196,0.0055285160571855434
1522,Julius Caesar,lucilius,17,6947,0.002447099467395998,2.1972245773362196,0.00537682709294886
1522,Julius Caesar,romans,17,6947,0.002447099467395998,2.1972245773362196,0.00537682709294886
1516,"Henry IV, Part 1",poins,22,9141,0.0024067388688327317,2.1972245773362196,0.00528814579382965
1523,As You Like It,shepherd,25,7260,0.003443526170798898,1.5040773967762742,0.005179329878706178
1515,Merchant of Venice,portia,25,7351,0.0034008978370289756,1.5040773967762742,0.005115213565420603
1540,Tempest,naples,21,6281,0.0033434166533991404,1.5040773967762742,0.005028757416383022
1540,Tempest,stephano,21,6281,0.0033434166533991404,1.5040773967762742,0.005028757416383022
1503,Richard III,gloucester,26,11421,0.0022765081866736713,2.1972245773362196,0.005001999738266501
1531,Othello,moor,56,9136,0.006129597197898424,0.8109302162163288,0.0049706755810107715
1519,Much Ado about Nothing,margaret,23,6984,0.003293241695303551,1.5040773967762742,0.004953290396027249
1515,Merchant of Venice,gratiano,24,7351,0.0032648619235478168,1.5040773967762742,0.004910605022803779
1540,Tempest,gonzalo,14,6281,0.002228944435599427,2.1972245773362196,0.004897491495415869
1519,Much Ado about Nothing,signior,42,6984,0.006013745704467354,0.8109302162163288,0.00487672810439373
1516,"Henry IV, Part 1",glendower,20,9141,0.002187944426211574,2.1972245773362196,0.004807405267117863
1516,"Henry IV, Part 1",francis,28,9141,0.0030631221966962037,1.5040773967762742,0.004607172859614449
1540,Tempest,miranda,13,6281,0.0020697341187708965,2.1972245773362196,0.004547670674314736
1523,As You Like It,oliver,15,7260,0.002066115702479339,2.1972245773362196,0.004539720201107892
1515,Merchant of Venice,ducats,30,7351,0.004081077404434771,1.0986122886681098,0.004483521787517793
1522,Julius Caesar,pindarus,14,6947,0.0020152583849143515,2.1972245773362196,0.004427975253016708
1516,"Henry IV, Part 1",hotspur,18,9141,0.001969149983590417,2.1972245773362196,0.004326664740406078
1523,As You Like It,touchstone,14,7260,0.001928374655647383,2.1972245773362196,0.004237072187700699
1503,Richard III,edward’s,22,11421,0.001926276157954645,2.1972245773362196,0.0042324613169947315
1503,Richard III,york,32,11421,0.002801856229752211,1.5040773967762742,0.0042142086241870914
1522,Julius Caesar,capitol,19,6947,0.0027349935223837628,1.5040773967762742,0.004113641937346943
1522,Julius Caesar,caius,13,6947,0.0018713113574204694,2.1972245773362196,0.004111691306372658
1522,Julius Caesar,decius,13,6947,0.0018713113574204694,2.1972245773362196,0.004111691306372658
1522,Julius Caesar,metellus,13,6947,0.0018713113574204694,2.1972245773362196,0.004111691306372658
1516,"Henry IV, Part 1",bardolph,17,9141,0.001859752762279838,2.1972245773362196,0.004086294477050184
1516,"Henry IV, Part 1",westmoreland,17,9141,0.001859752762279838,2.1972245773362196,0.004086294477050184
1540,Tempest,island,17,6281,0.0027065753860850182,1.5040773967762742,0.004070898860881494
1540,Tempest,monster,43,6281,0.006846043623626811,0.5877866649021191,0.0040240131493060214
1524,Hamlet,denmark,20,10938,0.0018284878405558603,2.1972245773362196,0.004017598422629767
1540,Tempest,alonso,11,6281,0.0017513134851138354,2.1972245773362196,0.0038480290321124687
1503,Richard III,rivers,20,11421,0.0017511601435951317,2.1972245773362196,0.003847692106358847
1522,Julius Caesar,trebonius,12,6947,0.001727364329926587,2.1972245773362196,0.0037954073597286074
1516,"Henry IV, Part 1",henry,23,9141,0.0025161360901433103,1.5040773967762742,0.003784463420397583
1516,"Henry IV, Part 1",sack,23,9141,0.0025161360901433103,1.5040773967762742,0.003784463420397583
1519,Much Ado about Nothing,borachio,12,6984,0.001718213058419244,2.1972245773362196,0.0037752999610587965
1519,Much Ado about Nothing,ursula,12,6984,0.001718213058419244,2.1972245773362196,0.0037752999610587965
1503,Richard III,dorset,19,11421,0.0016636021364153752,2.1972245773362196,0.0036553075010409045
1523,As You Like It,forest,24,7260,0.003305785123966942,1.0986122886681098,0.003631776160886313
1531,Othello,handkerchief,30,9136,0.0032837127845884414,1.0986122886681098,0.0036075272176054394
1503,Richard III,tower,27,11421,0.002364066193853428,1.5040773967762742,0.0035557385266578585
1522,Julius Caesar,cicero,11,6947,0.0015834173024327047,2.1972245773362196,0.0034791234130845563
1522,Julius Caesar,cimber,11,6947,0.0015834173024327047,2.1972245773362196,0.0034791234130845563
1522,Julius Caesar,philippi,11,6947,0.0015834173024327047,2.1972245773362196,0.0034791234130845563
1522,Julius Caesar,publius,11,6947,0.0015834173024327047,2.1972245773362196,0.0034791234130845563
1516,"Henry IV, Part 1",welsh,14,9141,0.0015315610983481019,2.1972245773362196,0.003365183686982504
1523,As You Like It,charles,16,7260,0.0022038567493112946,1.5040773967762742,0.003314771122371954
1516,"Henry IV, Part 1",wales,20,9141,0.002187944426211574,1.5040773967762742,0.0032908377568674632
1515,Merchant of Venice,chooseth,11,7351,0.0014963950482927493,2.1972245773362196,0.003287915977513048
1503,Richard III,mayor,17,11421,0.001488486122055862,2.1972245773362196,0.00327053829040502
1503,Richard III,norfolk,17,11421,0.001488486122055862,2.1972245773362196,0.00327053829040502
1519,Much Ado about Nothing,friar,15,6984,0.002147766323024055,1.5040773967762742,0.003230406780017771
1540,Tempest,tunis,9,6281,0.0014328928514567743,2.1972245773362196,0.0031483873899102012
1531,Othello,brabantio,13,9136,0.0014229422066549913,2.1972245773362196,0.003126523588591381
1516,"Henry IV, Part 1",hostess,13,9141,0.0014221638770375233,2.1972245773362196,0.0031248134236266114
1516,"Henry IV, Part 1",peto,13,9141,0.0014221638770375233,2.1972245773362196,0.0031248134236266114
1515,Merchant of Venice,bond,39,7351,0.005305400625765202,0.5877866649021191,0.0031184437397881433
1523,As You Like It,frederick,10,7260,0.0013774104683195593,2.1972245773362196,0.003026480134071928
1523,As You Like It,ganymede,10,7260,0.0013774104683195593,2.1972245773362196,0.003026480134071928
1516,"Henry IV, Part 1",jack,34,9141,0.003719505524559676,0.8109302162163288,0.0030162594192490078
1519,Much Ado about Nothing,prince’s,14,6984,0.002004581901489118,1.5040773967762742,0.003015046328016586
1515,Merchant of Venice,casket,10,7351,0.0013603591348115903,2.1972245773362196,0.0029890145250118616
1515,Merchant of Venice,jew’s,10,7351,0.0013603591348115903,2.1972245773362196,0.0029890145250118616
1515,Merchant of Venice,salarino,10,7351,0.0013603591348115903,2.1972245773362196,0.0029890145250118616
1515,Merchant of Venice,tubal,10,7351,0.0013603591348115903,2.1972245773362196,0.0029890145250118616
1516,"Henry IV, Part 1",scot,12,9141,0.0013127666557269445,2.1972245773362196,0.002884443160270718
1515,Merchant of Venice,clerk,14,7351,0.0019045027887362263,1.5040773967762742,0.0028645195966355377
1522,Julius Caesar,ligarius,9,6947,0.0012955232474449402,2.1972245773362196,0.002846555519796455
1522,Julius Caesar,strato,9,6947,0.0012955232474449402,2.1972245773362196,0.002846555519796455
1522,Julius Caesar,volumnius,9,6947,0.0012955232474449402,2.1972245773362196,0.002846555519796455
1515,Merchant of Venice,venice,19,7351,0.0025846823561420213,1.0986122886681098,0.0028395637987612683
1519,Much Ado about Nothing,messina,9,6984,0.001288659793814433,2.1972245773362196,0.0028314749707940975
1519,Much Ado about Nothing,verges,9,6984,0.001288659793814433,2.1972245773362196,0.0028314749707940975
1522,Julius Caesar,portia,13,6947,0.0018713113574204694,1.5040773967762742,0.0028145971150268555
1524,Hamlet,fortinbras,14,10938,0.0012799414883891023,2.1972245773362196,0.002812318895840837
1523,As You Like It,corin,9,7260,0.0012396694214876034,2.1972245773362196,0.002723832120664735
1503,Richard III,derby,14,11421,0.0012258121005165922,2.1972245773362196,0.002693384474451193
1515,Merchant of Venice,gobbo,9,7351,0.0012243232213304312,2.1972245773362196,0.0026901130725106755
1531,Othello,bianca,11,9136,0.0012040280210157618,2.1972245773362196,0.0026455199595773224
1531,Othello,montano,11,9136,0.0012040280210157618,2.1972245773362196,0.0026455199595773224
1531,Othello,othello’s,11,9136,0.0012040280210157618,2.1972245773362196,0.0026455199595773224
1540,Tempest,cell,11,6281,0.0017513134851138354,1.5040773967762742,0.0026341110276292016
1516,"Henry IV, Part 1",lancaster,16,9141,0.0017503555409692593,1.5040773967762742,0.0026326702054939705
1524,Hamlet,gertrude,13,10938,0.0011885170963613092,2.1972245773362196,0.0026114389747093486
1531,Othello,lieutenant,29,9136,0.0031742556917688266,0.8109302162163288,0.002574099854452007
1516,"Henry IV, Part 1",john,40,9141,0.004375888852423148,0.5877866649021191,0.0025720891145481635
1522,Julius Caesar,calphurnia,8,6947,0.001151576219951058,2.1972245773362196,0.002530271573152405
1522,Julius Caesar,cato,8,6947,0.001151576219951058,2.1972245773362196,0.002530271573152405
1522,Julius Caesar,lepidus,8,6947,0.001151576219951058,2.1972245773362196,0.002530271573152405
1519,Much Ado about Nothing,conrade,8,6984,0.001145475372279496,2.1972245773362196,0.0025168666407058646
1503,Richard III,anne,13,11421,0.0011382540933368357,2.1972245773362196,0.0025009998691332505
1523,As You Like It,duke,44,7260,0.006060606060606061,0.4054651081081644,0.0024573642915646328
1540,Tempest,isle,14,6281,0.002228944435599427,1.0986122886681098,0.0024487457477079346
1540,Tempest,boatswain,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
1540,Tempest,ceres,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
1540,Tempest,mariners,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
1540,Tempest,nymphs,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
1540,Tempest,sycorax,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
1523,As You Like It,aliena,8,7260,0.0011019283746556473,2.1972245773362196,0.002421184107257542
1523,As You Like It,wrestling,8,7260,0.0011019283746556473,2.1972245773362196,0.002421184107257542
1524,Hamlet,norway,12,10938,0.0010970927043335162,2.1972245773362196,0.0024105590535778605
1531,Othello,cassio’s,10,9136,0.0010945709281961471,2.1972245773362196,0.0024050181450702927
1531,Othello,lodovico,10,9136,0.0010945709281961471,2.1972245773362196,0.0024050181450702927
1516,"Henry IV, Part 1",vernon,10,9141,0.001093972213105787,2.1972245773362196,0.0024037026335589316
1515,Merchant of Venice,bellario,8,7351,0.0010882873078492722,2.1972245773362196,0.0023912116200094894
1515,Merchant of Venice,sola,8,7351,0.0010882873078492722,2.1972245773362196,0.0023912116200094894
1516,"Henry IV, Part 1",prince,53,9141,0.005798052729460671,0.4054651081081644,0.002350908076767609
1519,Much Ado about Nothing,prince,40,6984,0.0057273768613974796,0.4054651081081644,0.002322251478282728
1503,Richard III,elizabeth,12,11421,0.0010506960861570791,2.1972245773362196,0.0023086152638153085
1540,Tempest,antonio,13,6281,0.0020697341187708965,1.0986122886681098,0.002273835337157368
1522,Julius Caesar,ides,7,6947,0.0010076291924571758,2.1972245773362196,0.002213987626508354
1524,Hamlet,marcellus,11,10938,0.001005668312305723,2.1972245773362196,0.0022096791324463716
1519,Much Ado about Nothing,balthasar,7,6984,0.001002290950744559,2.1972245773362196,0.002202258310617631
1519,Much Ado about Nothing,dogberry,7,6984,0.001002290950744559,2.1972245773362196,0.002202258310617631
1519,Much Ado about Nothing,hero’s,7,6984,0.001002290950744559,2.1972245773362196,0.002202258310617631
1519,Much Ado about Nothing,leonato’s,7,6984,0.001002290950744559,2.1972245773362196,0.002202258310617631
1522,Julius Caesar,senators,10,6947,0.0014394702749388226,1.5040773967762742,0.002165074703866812
1516,"Henry IV, Part 1",lad,9,9141,9.845749917952085e-4,2.1972245773362196,0.002163332370203039
1519,Much Ado about Nothing,constable,10,6984,0.0014318442153493699,1.5040773967762742,0.0021536045200118473
1516,"Henry IV, Part 1",earl,13,9141,0.0014221638770375233,1.5040773967762742,0.002139044541963851
1523,As You Like It,beau,7,7260,9.641873278236915e-4,2.1972245773362196,0.0021185360938503497
1523,As You Like It,motley,7,7260,9.641873278236915e-4,2.1972245773362196,0.0021185360938503497
1540,Tempest,beest,6,6281,9.55261900971183e-4,2.1972245773362196,0.002098924926606801
1540,Tempest,juno,6,6281,9.55261900971183e-4,2.1972245773362196,0.002098924926606801
1515,Merchant of Venice,bassanio’s,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
1515,Merchant of Venice,belmont,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
1515,Merchant of Venice,caskets,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
1515,Merchant of Venice,forfeiture,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
1515,Merchant of Venice,salerio,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
1515,Merchant of Venice,solanio,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
1531,Othello,venice,17,9136,0.00186077057793345,1.0986122886681098,0.0020442654233097488
1524,Hamlet,pyrrhus,10,10938,9.142439202779302e-4,2.1972245773362196,0.0020087992113148835
1531,Othello,whore,12,9136,0.0013134851138353765,1.5040773967762742,0.0019755832707219014
1503,Richard III,earl,15,11421,0.001313370107696349,1.5040773967762742,0.0019754102925876992
1519,Much Ado about Nothing,john,23,6984,0.003293241695303551,0.5877866649021191,0.0019357235527990748
1503,Richard III,pomfret,10,11421,8.755800717975659e-4,2.1972245773362196,0.0019238460531794234
1516,"Henry IV, Part 1",buckram,8,9141,8.751777704846296e-4,2.1972245773362196,0.0019229621068471453
1522,Julius Caesar,clitus,6,6947,8.636821649632935e-4,2.1972245773362196,0.0018977036798643037
1522,Julius Caesar,pompey’s,6,6947,8.636821649632935e-4,2.1972245773362196,0.0018977036798643037
1522,Julius Caesar,redress,6,6947,8.636821649632935e-4,2.1972245773362196,0.0018977036798643037
1515,Merchant of Venice,doctor,17,7351,0.0023126105291797036,0.8109302162163288,0.0018753657564518555
1503,Richard III,george,14,11421,0.0012258121005165922,1.5040773967762742,0.0018437162730818525
1515,Merchant of Venice,judgment,9,7351,0.0012243232213304312,1.5040773967762742,0.0018414768835514172
1523,As You Like It,banished,12,7260,0.001652892561983471,1.0986122886681098,0.0018158880804431566
1523,As You Like It,ding,12,7260,0.001652892561983471,1.0986122886681098,0.0018158880804431566
1523,As You Like It,amiens,6,7260,8.264462809917355e-4,2.1972245773362196,0.0018158880804431566
1523,As You Like It,senior,6,7260,8.264462809917355e-4,2.1972245773362196,0.0018158880804431566
1523,As You Like It,wrestler,6,7260,8.264462809917355e-4,2.1972245773362196,0.0018158880804431566
1531,Othello,michael,11,9136,0.0012040280210157618,1.5040773967762742,0.0018109513314950763
1516,"Henry IV, Part 1",kate,11,9141,0.0012033694344163659,1.5040773967762742,0.001809960766277105
1516,"Henry IV, Part 1",walter,11,9141,0.0012033694344163659,1.5040773967762742,0.001809960766277105
1524,Hamlet,hamlet’s,9,10938,8.228195282501371e-4,2.1972245773362196,0.0018079192901833952
1540,Tempest,em,14,6281,0.002228944435599427,0.8109302162163288,0.0018075183930948261
1519,Much Ado about Nothing,cousin,31,6984,0.004438717067583047,0.4054651081081644,0.0017997448956691144
1515,Merchant of Venice,daniel,6,7351,8.162154808869542e-4,2.1972245773362196,0.0017934087150071171
1522,Julius Caesar,claudius,8,6947,0.001151576219951058,1.5040773967762742,0.0017320597630934495
1503,Richard III,brakenbury,9,11421,7.880220646178094e-4,2.1972245773362196,0.0017314614478614813
1503,Richard III,lovell,9,11421,7.880220646178094e-4,2.1972245773362196,0.0017314614478614813
1503,Richard III,tyrrel,9,11421,7.880220646178094e-4,2.1972245773362196,0.0017314614478614813
1503,Richard III,vaughan,9,11421,7.880220646178094e-4,2.1972245773362196,0.0017314614478614813
1503,Richard III,thereof,13,11421,0.0011382540933368357,1.5040773967762742,0.001712022253576006
1524,Hamlet,ghost,17,10938,0.0015542146644724813,1.0986122886681098,0.0017074793296176511
1516,"Henry IV, Part 1",prisoners,14,9141,0.0015315610983481019,1.0986122886681098,0.001682591843491252
1516,"Henry IV, Part 1",rogue,14,9141,0.0015315610983481019,1.0986122886681098,0.001682591843491252
1516,"Henry IV, Part 1",bolingbroke,7,9141,7.657805491740509e-4,2.1972245773362196,0.001682591843491252
1516,"Henry IV, Part 1",gadshill,7,9141,7.657805491740509e-4,2.1972245773362196,0.001682591843491252
1516,"Henry IV, Part 1",owen,7,9141,7.657805491740509e-4,2.1972245773362196,0.001682591843491252
1516,"Henry IV, Part 1",tavern,7,9141,7.657805491740509e-4,2.1972245773362196,0.001682591843491252
1524,Hamlet,queen,45,10938,0.004114097641250686,0.4054651081081644,0.0016681230448772535
1523,As You Like It,verses,8,7260,0.0011019283746556473,1.5040773967762742,0.001657385561185977
1516,"Henry IV, Part 1",northumberland,10,9141,0.001093972213105787,1.5040773967762742,0.0016454188784337316
1515,Merchant of Venice,forfeit,11,7351,0.0014963950482927493,1.0986122886681098,0.001643957988756524
1503,Richard III,queen,46,11421,0.0040276683302688035,0.4054651081081644,0.0016330789749562703
1519,Much Ado about Nothing,count,28,6984,0.004009163802978236,0.4054651081081644,0.0016255760347979097
1524,Hamlet,barnardo,8,10938,7.313951362223441e-4,2.1972245773362196,0.0016070393690519066
1531,Othello,willow,18,9136,0.001970227670753065,0.8109302162163288,0.0015977171510391766
1522,Julius Caesar,antonius,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
1522,Julius Caesar,bondman,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
1522,Julius Caesar,pulpit,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
1522,Julius Caesar,statue,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
1522,Julius Caesar,tiber,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
1522,Julius Caesar,varro,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
1519,Much Ado about Nothing,rime,5,6984,7.159221076746849e-4,2.1972245773362196,0.0015730416504411652
1503,Richard III,duke,43,11421,0.0037649943087295335,0.4054651081081644,0.0015265738244156439
1522,Julius Caesar,senate,7,6947,0.0010076291924571758,1.5040773967762742,0.0015155522927067682
1523,As You Like It,coz,10,7260,0.0013774104683195593,1.0986122886681098,0.001513240067035964
1523,As You Like It,rowland,5,7260,6.887052341597796e-4,2.1972245773362196,0.001513240067035964
1523,As You Like It,seventh,5,7260,6.887052341597796e-4,2.1972245773362196,0.001513240067035964
1519,Much Ado about Nothing,niece,13,6984,0.0018613974799541809,0.8109302162163288,0.0015094634608837734
1515,Merchant of Venice,antonio’s,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
1515,Merchant of Venice,cornets,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
1515,Merchant of Venice,gaoler,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
1515,Merchant of Venice,moneys,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
1515,Merchant of Venice,rialto,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
1516,"Henry IV, Part 1",instinct,9,9141,9.845749917952085e-4,1.5040773967762742,0.0014808769905903585
1516,"Henry IV, Part 1",ned,9,9141,9.845749917952085e-4,1.5040773967762742,0.0014808769905903585
1516,"Henry IV, Part 1",sheriff,9,9141,9.845749917952085e-4,1.5040773967762742,0.0014808769905903585
1523,As You Like It,adam,13,7260,0.001790633608815427,0.8109302162163288,0.0014520788995609191
1523,As You Like It,le,7,7260,9.641873278236915e-4,1.5040773967762742,0.00145021236603773
1503,Richard III,england’s,11,11421,9.631380789773225e-4,1.5040773967762742,0.0014486342145643128
1503,Richard III,margaret,11,11421,9.631380789773225e-4,1.5040773967762742,0.0014486342145643128
1531,Othello,rhodes,6,9136,6.567425569176883e-4,2.1972245773362196,0.0014430108870421758
1531,Othello,turkish,6,9136,6.567425569176883e-4,2.1972245773362196,0.0014430108870421758
1516,"Henry IV, Part 1",ostler,6,9141,6.563833278634722e-4,2.1972245773362196,0.001442221580135359
1516,"Henry IV, Part 1",purses,6,9141,6.563833278634722e-4,2.1972245773362196,0.001442221580135359
1522,Julius Caesar,roman,17,6947,0.002447099467395998,0.5877866649021191,0.0014383724346244456
1515,Merchant of Venice,merchant,7,7351,9.522513943681131e-4,1.5040773967762742,0.0014322597983177688
1519,Much Ado about Nothing,antonio,9,6984,0.001288659793814433,1.0986122886681098,0.0014157374853970488
1522,Julius Caesar,countrymen,12,6947,0.001727364329926587,0.8109302162163288,0.001400771929551741
1540,Tempest,cam’st,8,6281,0.001273682534628244,1.0986122886681098,0.001399283284404534
1540,Tempest,adrian,4,6281,6.36841267314122e-4,2.1972245773362196,0.001399283284404534
1540,Tempest,claribel,4,6281,6.36841267314122e-4,2.1972245773362196,0.001399283284404534
1540,Tempest,yare,4,6281,6.36841267314122e-4,2.1972245773362196,0.001399283284404534
1524,Hamlet,phrase,10,10938,9.142439202779302e-4,1.5040773967762742,0.0013750936156301647
1503,Richard III,tent,19,11421,0.0016636021364153752,0.8109302162163288,0.0013490652401812668
1503,Richard III,despair,14,11421,0.0012258121005165922,1.0986122886681098,0.0013466922372255964
1503,Richard III,hatred,7,11421,6.129060502582961e-4,2.1972245773362196,0.0013466922372255964
1503,Richard III,marquess,7,11421,6.129060502582961e-4,2.1972245773362196,0.0013466922372255964
