short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,title,NA,NA,NA,NA,THE TWO GENTLEMEN OF VERONA
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,author,NA,NA,NA,NA,by William Shakespeare
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents_header,NA,NA,NA,NA,Contents
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,NA,NA,NA,ACT I
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,Scene I,NA,NA,Scene I. Verona. An open place
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,Scene II,NA,NA,Scene II. The same. The garden of Julia’s house
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT I,Scene III,NA,NA,Scene III. The same. A room in Antonio’s house
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,NA,NA,NA,ACT II
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene I,NA,NA,Scene I. Milan. A room in the Duke’s palace
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene II,NA,NA,Scene II. Verona. A room in Julia’s house
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene III,NA,NA,Scene III. The same. A street
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene IV,NA,NA,Scene IV. Milan. A room in the Duke’s palace
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene V,NA,NA,Scene V. The same. A street
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene VI,NA,NA,Scene VI. The same. The Duke’s palace
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT II,Scene VII,NA,NA,Scene VII. Verona. A room in Julia’s house
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,NA,NA,NA,ACT III
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,Scene I,NA,NA,Scene I. Milan. An anteroom in the Duke’s palace
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT III,Scene II,NA,NA,Scene II. The same. A room in the Duke’s palace
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,NA,NA,NA,ACT IV
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,Scene I,NA,NA,Scene I. A forest between Milan and Verona
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,Scene II,NA,NA,Scene II. Milan. The court of the Duke’s palace
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,Scene III,NA,NA,Scene III. The same
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT IV,Scene IV,NA,NA,Scene IV. The same
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT V,NA,NA,NA,ACT V
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT V,Scene I,NA,NA,Scene I. Milan. An abbey
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT V,Scene II,NA,NA,Scene II. The same. A room in the Duke’s palace
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT V,Scene III,NA,NA,Scene III. Frontiers of Mantua. The forest
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,contents,ACT V,Scene IV,NA,NA,Scene IV. Another part of the forest
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_header,NA,NA,NA,NA,Dramatis Personæ
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"DUKE OF MILAN, father to Silvia"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"VALENTINE, one of the two gentlemen"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"PROTEUS, one of the two gentlemen"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"ANTONIO, father to Proteus"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"THURIO, a foolish rival to Valentine"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"EGLAMOUR, agent for Silvia in her escape"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"SPEED, a clownish servant to Valentine"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"LANCE, the like to Proteus"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"PANTINO, servant to Antonio"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"HOST, where Julia lodges in Milan"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"OUTLAWS, with Valentine"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"JULIA, a lady of Verona, beloved of Proteus"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"SILVIA, beloved of Valentine"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"LUCETTA, waiting-woman to Julia"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"Servants, Musicians"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,SCENE: Verona; Milan; the frontiers of Mantua
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,reference,ACT I,NA,NA,NA,ACT I
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,reference,ACT I,SCENE I,NA,NA,SCENE I. Verona. An open place
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Enter Valentine and Proteus.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,1,"Cease to persuade, my loving Proteus."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,2,Home-keeping youth have ever homely wits.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,3,Were’t not affection chains thy tender days
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,4,"To the sweet glances of thy honoured love,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,5,I rather would entreat thy company
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,6,To see the wonders of the world abroad
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,7,"Than, living dully sluggardized at home,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,8,Wear out thy youth with shapeless idleness.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,9,"But since thou lov’st, love still, and thrive therein,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,10,Even as I would when I to love begin.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,11,"Wilt thou be gone? Sweet Valentine, adieu."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,12,Think on thy Proteus when thou haply seest
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,13,Some rare noteworthy object in thy travel.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,14,Wish me partaker in thy happiness
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,15,"When thou dost meet good hap; and in thy danger,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,16,"If ever danger do environ thee,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,17,"Commend thy grievance to my holy prayers,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,18,"For I will be thy beadsman, Valentine."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,19,And on a love-book pray for my success?
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,20,Upon some book I love I’ll pray for thee.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,21,"That’s on some shallow story of deep love,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,22,How young Leander crossed the Hellespont.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,23,"That’s a deep story of a deeper love,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,24,For he was more than over shoes in love.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,25,"’Tis true; for you are over boots in love,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,26,And yet you never swam the Hellespont.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,27,"Over the boots? Nay, give me not the boots."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,28,"No, I will not, for it boots thee not."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,29,What?
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,30,"To be in love, where scorn is bought with groans,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,31,"Coy looks with heart-sore sighs, one fading moment’s mirth"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,32,"With twenty watchful, weary, tedious nights."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,33,"If haply won, perhaps a hapless gain;"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,34,"If lost, why then a grievous labour won;"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,35,"However, but a folly bought with wit,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,36,Or else a wit by folly vanquished.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,37,"So, by your circumstance, you call me fool."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,38,"So, by your circumstance, I fear you’ll prove."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,39,’Tis love you cavil at. I am not Love.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,40,"Love is your master, for he masters you;"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,41,And he that is so yoked by a fool
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,42,Methinks should not be chronicled for wise.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,43,"Yet writers say, as in the sweetest bud"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,44,"The eating canker dwells, so eating love"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,45,Inhabits in the finest wits of all.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,46,"And writers say, as the most forward bud"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,47,"Is eaten by the canker ere it blow,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,48,Even so by love the young and tender wit
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,49,"Is turned to folly, blasting in the bud,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,50,"Losing his verdure even in the prime,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,51,And all the fair effects of future hopes.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,52,But wherefore waste I time to counsel thee
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,53,That art a votary to fond desire?
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,54,Once more adieu. My father at the road
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,55,"Expects my coming, there to see me shipped."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,56,"And thither will I bring thee, Valentine."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,57,"Sweet Proteus, no. Now let us take our leave."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,58,To Milan let me hear from thee by letters
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,59,"Of thy success in love, and what news else"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,60,Betideth here in absence of thy friend;
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,61,And I likewise will visit thee with mine.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,62,All happiness bechance to thee in Milan.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,VALENTINE,63,"As much to you at home, and so farewell."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,[Exit.]
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,64,"He after honour hunts, I after love."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,65,He leaves his friends to dignify them more;
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,66,"I leave myself, my friends, and all for love."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,67,"Thou, Julia, thou hast metamorphosed me,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,68,"Made me neglect my studies, lose my time,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,69,"War with good counsel, set the world at nought;"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,70,"Made wit with musing weak, heart sick with thought."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Enter Speed.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,71,"Sir Proteus, ’save you. Saw you my master?"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,72,But now he parted hence to embark for Milan.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,73,"Twenty to one, then, he is shipped already,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,74,And I have played the sheep in losing him.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,75,"Indeed a sheep doth very often stray,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,76,An if the shepherd be a while away.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,77,"You conclude that my master is a shepherd then, and I a sheep?"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,78,I do.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,79,"Why then, my horns are his horns, whether I wake or sleep."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,80,"A silly answer, and fitting well a sheep."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,81,This proves me still a sheep.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,82,"True, and thy master a shepherd."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,83,"Nay, that I can deny by a circumstance."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,84,It shall go hard but I’ll prove it by another.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,85,"The shepherd seeks the sheep, and not the sheep the shepherd; but I"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,86,"seek my master, and my master seeks not me. Therefore I am no sheep."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,87,The sheep for fodder follow the shepherd; the shepherd for food follows
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,88,not the sheep. Thou for wages followest thy master; thy master for
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,89,wages follows not thee. Therefore thou art a sheep.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,90,Such another proof will make me cry “baa”.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,91,But dost thou hear? Gav’st thou my letter to Julia?
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,92,"Ay, sir. I, a lost mutton, gave your letter to her, a laced mutton, and"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,93,"she, a laced mutton, gave me, a lost mutton, nothing for my labour."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,94,Here’s too small a pasture for such store of muttons.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,95,"If the ground be overcharged, you were best stick her."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,96,"Nay, in that you are astray; ’twere best pound you."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,97,"Nay, sir, less than a pound shall serve me for carrying your letter."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,98,"You mistake; I mean the pound, a pinfold."
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,99,"From a pound to a pin? Fold it over and over,"
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,SPEED,100,’Tis threefold too little for carrying a letter to your lover.
Two Gentlemen of Verona,THE TWO GENTLEMEN OF VERONA,Comedy,1598,William Shakespeare,contents,dialogue,ACT I,SCENE I,PROTEUS,101,But what said she?
