short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"HELENA, in love with Demetrius"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"LYSANDER, in love with Hermia"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"DEMETRIUS, in love with Hermia"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"PHILOSTRATE, Master of the Revels to Theseus"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"QUINCE, the Carpenter"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"SNUG, the Joiner"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"BOTTOM, the Weaver"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"FLUTE, the Bellows-mender"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"SNOUT, the Tinker"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"STARVELING, the Tailor"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"OBERON, King of the Fairies"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"TITANIA, Queen of the Fairies"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"PUCK, or ROBIN GOODFELLOW, a Fairy"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"PEASEBLOSSOM, Fairy"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"COBWEB, Fairy"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"MOTH, Fairy"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"MUSTARDSEED, Fairy"
A Midsummer Night's Dream,A MIDSUMMER NIGHT’S DREAM,Comedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"PYRAMUS, THISBE, WALL, MOONSHINE, LION; Characters in the Interlude"
