short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"MENTEITH, Nobleman of Scotland."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"ANGUS, Nobleman of Scotland."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"CAITHNESS, Nobleman of Scotland."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"FLEANCE, Son to Banquo."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"SIWARD, Earl of Northumberland, General of the English Forces."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"YOUNG SIWARD, his Son."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"SEYTON, an Officer attending on Macbeth."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"BOY, Son to Macduff."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,An English Doctor.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,A Scottish Doctor.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,A Soldier.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,A Porter.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,An Old Man.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,LADY MACBETH.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,LADY MACDUFF.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,Gentlewoman attending on Lady Macbeth.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"HECATE, and three Witches."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"Lords, Gentlemen, Officers, Soldiers, Murderers, Attendants and"
