short_title,word,n,total,tf,idf,tf_idf
Othello,bianca,11,9136,0.0012040280210157618,2.1972245773362196,0.0026455199595773224
Othello,montano,11,9136,0.0012040280210157618,2.1972245773362196,0.0026455199595773224
Othello,othello’s,11,9136,0.0012040280210157618,2.1972245773362196,0.0026455199595773224
Tempest,cell,11,6281,0.0017513134851138354,1.5040773967762742,0.0026341110276292016
"Henry IV, Part 1",lancaster,16,9141,0.0017503555409692593,1.5040773967762742,0.0026326702054939705
Hamlet,gertrude,13,10938,0.0011885170963613092,2.1972245773362196,0.0026114389747093486
Othello,lieutenant,29,9136,0.0031742556917688266,0.8109302162163288,0.002574099854452007
"Henry IV, Part 1",john,40,9141,0.004375888852423148,0.5877866649021191,0.0025720891145481635
Julius Caesar,calphurnia,8,6947,0.001151576219951058,2.1972245773362196,0.002530271573152405
Julius Caesar,cato,8,6947,0.001151576219951058,2.1972245773362196,0.002530271573152405
Julius Caesar,lepidus,8,6947,0.001151576219951058,2.1972245773362196,0.002530271573152405
Much Ado about Nothing,conrade,8,6984,0.001145475372279496,2.1972245773362196,0.0025168666407058646
Richard III,anne,13,11421,0.0011382540933368357,2.1972245773362196,0.0025009998691332505
As You Like It,duke,44,7260,0.006060606060606061,0.4054651081081644,0.0024573642915646328
Tempest,boatswain,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
Tempest,ceres,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
Tempest,isle,14,6281,0.002228944435599427,1.0986122886681098,0.0024487457477079346
Tempest,mariners,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
Tempest,nymphs,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
Tempest,sycorax,7,6281,0.0011144722177997134,2.1972245773362196,0.0024487457477079346
As You Like It,aliena,8,7260,0.0011019283746556473,2.1972245773362196,0.002421184107257542
As You Like It,wrestling,8,7260,0.0011019283746556473,2.1972245773362196,0.002421184107257542
Hamlet,norway,12,10938,0.0010970927043335162,2.1972245773362196,0.0024105590535778605
Othello,cassio’s,10,9136,0.0010945709281961471,2.1972245773362196,0.0024050181450702927
Othello,lodovico,10,9136,0.0010945709281961471,2.1972245773362196,0.0024050181450702927
"Henry IV, Part 1",vernon,10,9141,0.001093972213105787,2.1972245773362196,0.0024037026335589316
Merchant of Venice,bellario,8,7351,0.0010882873078492722,2.1972245773362196,0.0023912116200094894
Merchant of Venice,sola,8,7351,0.0010882873078492722,2.1972245773362196,0.0023912116200094894
"Henry IV, Part 1",prince,53,9141,0.005798052729460671,0.4054651081081644,0.002350908076767609
Much Ado about Nothing,prince,40,6984,0.0057273768613974796,0.4054651081081644,0.002322251478282728
Richard III,elizabeth,12,11421,0.0010506960861570791,2.1972245773362196,0.0023086152638153085
Tempest,antonio,13,6281,0.0020697341187708965,1.0986122886681098,0.002273835337157368
Julius Caesar,ides,7,6947,0.0010076291924571758,2.1972245773362196,0.002213987626508354
Hamlet,marcellus,11,10938,0.001005668312305723,2.1972245773362196,0.0022096791324463716
Much Ado about Nothing,balthasar,7,6984,0.001002290950744559,2.1972245773362196,0.002202258310617631
Much Ado about Nothing,dogberry,7,6984,0.001002290950744559,2.1972245773362196,0.002202258310617631
Much Ado about Nothing,hero’s,7,6984,0.001002290950744559,2.1972245773362196,0.002202258310617631
Much Ado about Nothing,leonato’s,7,6984,0.001002290950744559,2.1972245773362196,0.002202258310617631
Julius Caesar,senators,10,6947,0.0014394702749388226,1.5040773967762742,0.002165074703866812
"Henry IV, Part 1",lad,9,9141,9.845749917952085e-4,2.1972245773362196,0.002163332370203039
Much Ado about Nothing,constable,10,6984,0.0014318442153493699,1.5040773967762742,0.0021536045200118473
"Henry IV, Part 1",earl,13,9141,0.0014221638770375233,1.5040773967762742,0.002139044541963851
As You Like It,beau,7,7260,9.641873278236915e-4,2.1972245773362196,0.0021185360938503497
As You Like It,motley,7,7260,9.641873278236915e-4,2.1972245773362196,0.0021185360938503497
Tempest,beest,6,6281,9.55261900971183e-4,2.1972245773362196,0.002098924926606801
Tempest,juno,6,6281,9.55261900971183e-4,2.1972245773362196,0.002098924926606801
Merchant of Venice,bassanio’s,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
Merchant of Venice,belmont,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
Merchant of Venice,caskets,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
Merchant of Venice,forfeiture,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
Merchant of Venice,salerio,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
Merchant of Venice,solanio,7,7351,9.522513943681131e-4,2.1972245773362196,0.0020923101675083032
Othello,venice,17,9136,0.00186077057793345,1.0986122886681098,0.0020442654233097488
Hamlet,pyrrhus,10,10938,9.142439202779302e-4,2.1972245773362196,0.0020087992113148835
Othello,whore,12,9136,0.0013134851138353765,1.5040773967762742,0.0019755832707219014
Richard III,earl,15,11421,0.001313370107696349,1.5040773967762742,0.0019754102925876992
Much Ado about Nothing,john,23,6984,0.003293241695303551,0.5877866649021191,0.0019357235527990748
Richard III,pomfret,10,11421,8.755800717975659e-4,2.1972245773362196,0.0019238460531794234
"Henry IV, Part 1",buckram,8,9141,8.751777704846296e-4,2.1972245773362196,0.0019229621068471453
Julius Caesar,clitus,6,6947,8.636821649632935e-4,2.1972245773362196,0.0018977036798643037
Julius Caesar,pompey’s,6,6947,8.636821649632935e-4,2.1972245773362196,0.0018977036798643037
Julius Caesar,redress,6,6947,8.636821649632935e-4,2.1972245773362196,0.0018977036798643037
Merchant of Venice,doctor,17,7351,0.0023126105291797036,0.8109302162163288,0.0018753657564518555
Richard III,george,14,11421,0.0012258121005165922,1.5040773967762742,0.0018437162730818525
Merchant of Venice,judgment,9,7351,0.0012243232213304312,1.5040773967762742,0.0018414768835514172
As You Like It,amiens,6,7260,8.264462809917355e-4,2.1972245773362196,0.0018158880804431566
As You Like It,banished,12,7260,0.001652892561983471,1.0986122886681098,0.0018158880804431566
As You Like It,ding,12,7260,0.001652892561983471,1.0986122886681098,0.0018158880804431566
As You Like It,senior,6,7260,8.264462809917355e-4,2.1972245773362196,0.0018158880804431566
As You Like It,wrestler,6,7260,8.264462809917355e-4,2.1972245773362196,0.0018158880804431566
Othello,michael,11,9136,0.0012040280210157618,1.5040773967762742,0.0018109513314950763
"Henry IV, Part 1",kate,11,9141,0.0012033694344163659,1.5040773967762742,0.001809960766277105
"Henry IV, Part 1",walter,11,9141,0.0012033694344163659,1.5040773967762742,0.001809960766277105
Hamlet,hamlet’s,9,10938,8.228195282501371e-4,2.1972245773362196,0.0018079192901833952
Tempest,em,14,6281,0.002228944435599427,0.8109302162163288,0.0018075183930948261
Much Ado about Nothing,cousin,31,6984,0.004438717067583047,0.4054651081081644,0.0017997448956691144
Merchant of Venice,daniel,6,7351,8.162154808869542e-4,2.1972245773362196,0.0017934087150071171
Julius Caesar,claudius,8,6947,0.001151576219951058,1.5040773967762742,0.0017320597630934495
Richard III,brakenbury,9,11421,7.880220646178094e-4,2.1972245773362196,0.0017314614478614813
Richard III,lovell,9,11421,7.880220646178094e-4,2.1972245773362196,0.0017314614478614813
Richard III,tyrrel,9,11421,7.880220646178094e-4,2.1972245773362196,0.0017314614478614813
Richard III,vaughan,9,11421,7.880220646178094e-4,2.1972245773362196,0.0017314614478614813
Richard III,thereof,13,11421,0.0011382540933368357,1.5040773967762742,0.001712022253576006
Hamlet,ghost,17,10938,0.0015542146644724813,1.0986122886681098,0.0017074793296176511
"Henry IV, Part 1",bolingbroke,7,9141,7.657805491740509e-4,2.1972245773362196,0.001682591843491252
"Henry IV, Part 1",gadshill,7,9141,7.657805491740509e-4,2.1972245773362196,0.001682591843491252
"Henry IV, Part 1",owen,7,9141,7.657805491740509e-4,2.1972245773362196,0.001682591843491252
"Henry IV, Part 1",prisoners,14,9141,0.0015315610983481019,1.0986122886681098,0.001682591843491252
"Henry IV, Part 1",rogue,14,9141,0.0015315610983481019,1.0986122886681098,0.001682591843491252
"Henry IV, Part 1",tavern,7,9141,7.657805491740509e-4,2.1972245773362196,0.001682591843491252
Hamlet,queen,45,10938,0.004114097641250686,0.4054651081081644,0.0016681230448772535
As You Like It,verses,8,7260,0.0011019283746556473,1.5040773967762742,0.001657385561185977
"Henry IV, Part 1",northumberland,10,9141,0.001093972213105787,1.5040773967762742,0.0016454188784337316
Merchant of Venice,forfeit,11,7351,0.0014963950482927493,1.0986122886681098,0.001643957988756524
Richard III,queen,46,11421,0.0040276683302688035,0.4054651081081644,0.0016330789749562703
Much Ado about Nothing,count,28,6984,0.004009163802978236,0.4054651081081644,0.0016255760347979097
Hamlet,barnardo,8,10938,7.313951362223441e-4,2.1972245773362196,0.0016070393690519066
Othello,willow,18,9136,0.001970227670753065,0.8109302162163288,0.0015977171510391766
Julius Caesar,antonius,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
Julius Caesar,bondman,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
Julius Caesar,pulpit,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
Julius Caesar,statue,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
Julius Caesar,tiber,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
Julius Caesar,varro,5,6947,7.197351374694113e-4,2.1972245773362196,0.001581419733220253
Much Ado about Nothing,rime,5,6984,7.159221076746849e-4,2.1972245773362196,0.0015730416504411652
Richard III,duke,43,11421,0.0037649943087295335,0.4054651081081644,0.0015265738244156439
Julius Caesar,senate,7,6947,0.0010076291924571758,1.5040773967762742,0.0015155522927067682
As You Like It,coz,10,7260,0.0013774104683195593,1.0986122886681098,0.001513240067035964
As You Like It,rowland,5,7260,6.887052341597796e-4,2.1972245773362196,0.001513240067035964
As You Like It,seventh,5,7260,6.887052341597796e-4,2.1972245773362196,0.001513240067035964
Much Ado about Nothing,niece,13,6984,0.0018613974799541809,0.8109302162163288,0.0015094634608837734
Merchant of Venice,antonio’s,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
Merchant of Venice,cornets,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
Merchant of Venice,gaoler,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
Merchant of Venice,moneys,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
Merchant of Venice,rialto,5,7351,6.801795674057951e-4,2.1972245773362196,0.0014945072625059308
"Henry IV, Part 1",instinct,9,9141,9.845749917952085e-4,1.5040773967762742,0.0014808769905903585
"Henry IV, Part 1",ned,9,9141,9.845749917952085e-4,1.5040773967762742,0.0014808769905903585
"Henry IV, Part 1",sheriff,9,9141,9.845749917952085e-4,1.5040773967762742,0.0014808769905903585
As You Like It,adam,13,7260,0.001790633608815427,0.8109302162163288,0.0014520788995609191
As You Like It,le,7,7260,9.641873278236915e-4,1.5040773967762742,0.00145021236603773
Richard III,england’s,11,11421,9.631380789773225e-4,1.5040773967762742,0.0014486342145643128
Richard III,margaret,11,11421,9.631380789773225e-4,1.5040773967762742,0.0014486342145643128
Othello,rhodes,6,9136,6.567425569176883e-4,2.1972245773362196,0.0014430108870421758
Othello,turkish,6,9136,6.567425569176883e-4,2.1972245773362196,0.0014430108870421758
"Henry IV, Part 1",ostler,6,9141,6.563833278634722e-4,2.1972245773362196,0.001442221580135359
"Henry IV, Part 1",purses,6,9141,6.563833278634722e-4,2.1972245773362196,0.001442221580135359
Julius Caesar,roman,17,6947,0.002447099467395998,0.5877866649021191,0.0014383724346244456
Merchant of Venice,merchant,7,7351,9.522513943681131e-4,1.5040773967762742,0.0014322597983177688
Much Ado about Nothing,antonio,9,6984,0.001288659793814433,1.0986122886681098,0.0014157374853970488
Julius Caesar,countrymen,12,6947,0.001727364329926587,0.8109302162163288,0.001400771929551741
Tempest,adrian,4,6281,6.36841267314122e-4,2.1972245773362196,0.001399283284404534
Tempest,cam’st,8,6281,0.001273682534628244,1.0986122886681098,0.001399283284404534
Tempest,claribel,4,6281,6.36841267314122e-4,2.1972245773362196,0.001399283284404534
Tempest,yare,4,6281,6.36841267314122e-4,2.1972245773362196,0.001399283284404534
Hamlet,phrase,10,10938,9.142439202779302e-4,1.5040773967762742,0.0013750936156301647
Richard III,tent,19,11421,0.0016636021364153752,0.8109302162163288,0.0013490652401812668
Richard III,despair,14,11421,0.0012258121005165922,1.0986122886681098,0.0013466922372255964
Richard III,hatred,7,11421,6.129060502582961e-4,2.1972245773362196,0.0013466922372255964
Richard III,marquess,7,11421,6.129060502582961e-4,2.1972245773362196,0.0013466922372255964
Richard III,peers,7,11421,6.129060502582961e-4,2.1972245773362196,0.0013466922372255964
As You Like It,hey,12,7260,0.001652892561983471,0.8109302162163288,0.0013403805226716177
Richard III,boar,10,11421,8.755800717975659e-4,1.5040773967762742,0.001316940195058466
"Henry IV, Part 1",banish,8,9141,8.751777704846296e-4,1.5040773967762742,0.0013163351027469853
"Henry IV, Part 1",york,8,9141,8.751777704846296e-4,1.5040773967762742,0.0013163351027469853
Tempest,fish,14,6281,0.002228944435599427,0.5877866649021191,0.0013101438160531232
Julius Caesar,marcus,6,6947,8.636821649632935e-4,1.5040773967762742,0.001299044822320087
Much Ado about Nothing,deformed,6,6984,8.59106529209622e-4,1.5040773967762742,0.0012921627120071083
Much Ado about Nothing,horns,6,6984,8.59106529209622e-4,1.5040773967762742,0.0012921627120071083
Much Ado about Nothing,sexton,6,6984,8.59106529209622e-4,1.5040773967762742,0.0012921627120071083
Tempest,dukedom,10,6281,0.0015921031682853048,0.8109302162163288,0.0012910845664963044
Tempest,ship,10,6281,0.0015921031682853048,0.8109302162163288,0.0012910845664963044
"Henry IV, Part 1",cousin,29,9141,0.0031725194180067828,0.4054651081081644,0.001286345928797371
Julius Caesar,chanc’d,4,6947,5.75788109975529e-4,2.1972245773362196,0.0012651357865762025
Julius Caesar,conspirators,4,6947,5.75788109975529e-4,2.1972245773362196,0.0012651357865762025
Julius Caesar,dardanius,4,6947,5.75788109975529e-4,2.1972245773362196,0.0012651357865762025
Julius Caesar,flatterers,4,6947,5.75788109975529e-4,2.1972245773362196,0.0012651357865762025
Julius Caesar,flavius,4,6947,5.75788109975529e-4,2.1972245773362196,0.0012651357865762025
